S.No.,District Name,Janpad / Block Name,Panchayat Name,Work Start Fin Year,Work Status,Work Code,Work Name,Work Type,Sanction Wages (Rs),Sanction Material (Rs),Total Sanction (Rs),Booked Current FY Wages (Rs),Booked Current FY Material (Rs),Paid Current FY Wages (Rs),Paid Current FY Material (Rs),Booked Since Inception Wages (Rs),Booked Since Inception Material (Rs),Paid Since Inception Wages (Rs),Paid Since Inception Material (Rs),Total Mandays,Mandays Generated Current FY
13958,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/4411147,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145686092,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13959,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5640500,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148357897,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13960,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5641076,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145916348,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13961,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5641078,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145919163,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13962,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5643950,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145920988,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13963,SATNA,SATNA,NAINA (NEAR KOTHI),2026-2027,Ongoing,1712002014/IF/IAY/5793074,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145916379,PMAY-G,23490,0,23490,2610,0,2610,0,2610,0,2610,0,10,10
13964,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5793101,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145685733,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13965,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5793102,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145685980,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13966,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5793174,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147620945,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13967,SATNA,SATNA,NAINA (NEAR KOTHI),2025-2026,Ongoing,1712002014/IF/IAY/5793191,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP126005382,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13968,SATNA,SATNA,NAINA (NEAR KOTHI),2026-2027,Ongoing,1712002014/IF/IAY/6015429,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145914740,PMAY-G,23490,0,23490,3915,0,3915,0,3915,0,3915,0,15,15
13969,SATNA,SATNA,NAINA (NEAR KOTHI),2026-2027,Ongoing,1712002014/IF/IAY/6022160,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP115158693,PMAY-G,23490,0,23490,3915,0,3915,0,3915,0,3915,0,15,15
13970,SATNA,SATNA,NAINA (NEAR KOTHI),2026-2027,Ongoing,1712002014/IF/IAY/6022902,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP124127208,PMAY-G,23490,0,23490,2610,0,2610,0,2610,0,2610,0,10,10
13971,SATNA,SATNA,NAINA (NEAR KOTHI),2026-2027,Ongoing,1712002014/IF/IAY/6103762,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145920480,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13972,SATNA,SATNA,NAINA (NEAR KOTHI),2026-2027,Ongoing,1712002014/IF/IAY/6103763,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145920544,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13973,SATNA,SATNA,NAINA (NEAR KOTHI),2017-2018,Ongoing,1712002014/LD/22012034295457,SANTHI DHAM NIRMAL LOKHARIYA,Crematorium,19000,161000,180000,0,0,0,0,0,0,0,0,0,0
13974,SATNA,SATNA,NAINA (NEAR KOTHI),2023-2024,Ongoing,1712002014/RC/22012034680417,पीसीसी रोड निर्माण नीरज सिंह के घर के पा से देवी सिंह के घर की ओर ग्राम पंचायत नैनाकोठी,Pcc Road & Coverd Nali,76000,0,534000,0,0,0,0,0,0,0,0,0,0
13975,SATNA,SATNA,NAINA (NEAR KOTHI),2018-2019,Ongoing,1712002014/WC/22012034426302,चेक डैम निर्माण चोना नाला विशुन देव सिंह के खेत के पास,Check Dam,153000,570000,723000,0,0,0,0,0,0,0,0,0,0
13976,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2023-2024,Ongoing,1712002093/AV/22012034654466,आंगनबाडी भवन निर्माण कार्य पशु औषाधालय के पास ग्राम पंचायत नैनासगमनिया,Anganwadi,145000,0,950000,0,0,0,0,0,0,0,0,0,0
13977,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2025-2026,Ongoing,1712002093/IF/22012035509343,"जलगंगा अभियान अंतर्गत खेत तालाब निर्माण कार्य शिव कुमार सिंह/जगतधारी सिंह ,ग्राम -नैना सगमनिहा",Khet Talab,41235.019999999997,8722.4,49957,0,0,0,0,0,0,0,0,0,0
13978,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2020-2021,Ongoing,1712002093/RC/22012034551521,पीसीसी रोड निर्माण कुवंर सिंह क घर से कांजी हाउस सामुदायिेक भवन तक मनरेगा अभिशरण,Pcc Road & Coverd Nali,69000,0,457000,0,0,0,0,0,0,0,0,0,0
13979,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2023-2024,Ongoing,1712002093/RC/22012034651887,पीसीसी रोड निर्माण नैनासगमनिया मुख्‍य मार्ग से निर्मला कोल के घर तक ग्राम पंचायत नैनासगमनिया,Pcc Road & Coverd Nali,107000,0,577000,0,0,0,0,0,0,0,0,0,0
13980,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2023-2024,Ongoing,1712002093/RC/22012034682871,पीसीसी रोड निर्माण कार्य राम चंद्र वर्मा के घर के पास से कौशल साहू के घर तक नैना सगमनिहानिहा,Pcc Road & Coverd Nali,46000,0,423000,0,0,0,0,0,0,0,0,0,0
13981,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2023-2024,Ongoing,1712002093/RS/22012034666771,सोखता गढ्ढा निर्माण 02 नग ग्राम पचंायत नैनासगमनिया में,Soak Pit,14000,0,54000,0,0,0,0,0,0,0,0,0,0
13982,SATNA,SATNA,NAINA (NEAR SAGMANIHA),2013-2014,Ongoing,1712002093/SK/2472,"Bharat Nirman Rajeev Gandhi Sewa Kendra,NAINA (NEAR SAGMANIHA)",Panchayat & Community Bhawan,279000,1006000,1285000,0,0,0,0,0,0,0,0,0,0
13983,SATNA,SATNA,NAKATI,2014-2015,Ongoing,1712002049/AV/1242,"Aanganbadi Bhavan Nirman Sewa Kendra,SATNA",Anganwadi,83000,367000,450000,0,0,0,0,0,0,0,0,0,0
13984,SATNA,SATNA,NAKATI,2013-2014,Ongoing,1712002049/AV/1243,"Aanganbadi Bhavan Nirman Sewa Kendra,SATNA",Anganwadi,83000,367000,450000,0,0,0,0,0,0,0,0,0,0
13985,SATNA,SATNA,NAKATI,2025-2026,Ongoing,1712002049/AV/22012034669194,रपटाकम पुलिया निर्माण कार्य अर्जित सिंहके घर के पास ग्राम पंचायत नकटी,Puliya,28000,0,221000,0,0,0,0,0,0,0,0,0,0
13986,SATNA,SATNA,NAKATI,2023-2024,Ongoing,1712002049/DP/22012034593879,वसुधा वंदन वाटिका देवीजी मंदिर परिसर ग्राम पंचायत नकटी,Plantation,27924.66,27922.74,55847,0,0,0,0,0,0,0,0,0,0
13987,SATNA,SATNA,NAKATI,2024-2025,Ongoing,1712002049/DP/22012034625523,व़क्षारोपण कार्य देवी माता मंदिर परिसर ग्राम पंचायत नकटी,Plantation,46454.48,34156.65,80925,0,0,0,0,0,0,0,0,0,0
13988,SATNA,SATNA,NAKATI,2025-2026,Ongoing,1712002049/IF/IAY/5831958,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP114150739,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13989,SATNA,SATNA,NAKATI,2018-2019,Ongoing,1712002049/WC/22012034423399,चेक डैम निर्माण तालाब के बगल में,Check Dam,153000,570000,723000,0,0,0,0,0,0,0,0,0,0
13990,SATNA,SATNA,NAKATI,2018-2019,Ongoing,1712002049/WC/22012034423404,चेक डैम निर्माण कार्य तेज बहादुर सिंह के खेत के बगल में,Check Dam,153000,570000,723000,0,0,0,0,0,0,0,0,0,0
13991,SATNA,SATNA,NAKATI,2025-2026,Ongoing,1712002049/WC/22012035288469,सामुदायिक सोकपिट निर्माण कार्य 1 नग ग्राम महदेई पंचायत नकटी,Soak Pit,10000,0,27000,0,0,0,0,0,0,0,0,0,0
13992,SATNA,SATNA,NARAYANPUR,2022-2023,Ongoing,1712002046/IF/22012034562530,med mandhan sonma dhobi/chhala,Medh Bandhan,42248.53,7586.55,50001,0,0,0,0,0,0,0,0,0,0
13993,SATNA,SATNA,NARAYANPUR,2023-2024,Ongoing,1712002046/IF/22012035190007,खेत तालाब कार्य रावेंद्र अहिरवार / जागेश्वर के खेत मे ग्राम बौलिहा,Khet Talab,151913.09,47837.07,199929,0,0,0,0,0,0,0,0,0,0
13994,SATNA,SATNA,NARAYANPUR,2025-2026,Ongoing,1712002046/IF/22012035620647,एक बगिया माँ के नाम हित दयावती कुशवाहा /रामसखा ग्राम पन नारायणपुर जॉबकार्ड 00 /161,Ek Bagiya,111528.16,157857.87,269569,0,0,0,0,0,0,0,0,0,0
13995,SATNA,SATNA,NARAYANPUR,2025-2026,Ongoing,1712002046/IF/22012035620658,एक बगिया माँ के नाम हित सपनाकुशवाहा /रामानन्द ग्राम मझियार पंचायत नारायणपुर जॉबकार्ड 00 /161,Ek Bagiya,64702.51,97579.07,162464,0,0,0,0,0,0,0,0,0,0
13996,SATNA,SATNA,NARAYANPUR,2025-2026,Ongoing,1712002046/IF/22012035639695,एक बग़िया माँ के नाम हित नीलम कुशवाहा /राजकिशोर कुशवाहा ग्राम मझियार ग्रामपंचा नारायणपुर जॉब 03/232,Ek Bagiya,64702.720000000001,97579.58,162464,0,0,0,0,0,0,0,0,0,0
13997,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/5885759,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148333000,PMAY-G,23490,0,23490,3654,0,0,0,0,0,0,0,14,14
13998,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6011502,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149640693,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
13999,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6019291,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148495502,PMAY-G,23490,0,23490,5481,0,0,0,0,0,0,0,21,21
14000,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6021643,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147799270,PMAY-G,23490,0,23490,7830,0,7830,0,7830,0,7830,0,30,30
14001,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6022166,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147803627,PMAY-G,23490,0,23490,3654,0,0,0,0,0,0,0,14,14
14002,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6024758,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149266526,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
14003,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6024845,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149266200,PMAY-G,23490,0,23490,7830,0,0,0,0,0,0,0,30,30
14004,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6025164,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149266297,PMAY-G,23490,0,23490,1827,0,0,0,0,0,0,0,7,7
14005,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6025722,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150804599,PMAY-G,23490,0,23490,7830,0,7830,0,7830,0,7830,0,30,30
14006,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6107366,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148343153,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
14007,SATNA,SATNA,NARAYANPUR,2026-2027,Ongoing,1712002046/IF/IAY/6107635,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150657759,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
14008,SATNA,SATNA,NARAYANPUR,2025-2026,Ongoing,1712002046/RC/22012034852274,पीसीसी रोड निर्माण रामविश्‍वास चौधरी के घर से मेनरोड तक ग्राम पंचायत नारायणपुर,Pcc Road & Coverd Nali,67000,0,425000,0,0,0,0,0,0,0,0,0,0
14009,SATNA,SATNA,NARAYANPUR,2023-2024,Ongoing,1712002046/RS/22012034700019,सामुदायिक नाडेप निर्माण कार्य 10 नग ग्राम पंचायत नारायणपुर,Nadep,30000,0,200000,0,0,0,0,0,0,0,0,0,0
14010,SATNA,SATNA,NAYAGOAN,2023-2024,Ongoing,1712002052/DP/22012034591259,अमृत बाटिका अमृत सरोवर डगाहार के पास,Plantation,27924.66,27922.74,55847,0,0,0,0,0,0,0,0,0,0
14011,SATNA,SATNA,NAYAGOAN,2023-2024,Ongoing,1712002052/DP/22012034591315,अमृत बाटिका माध्यमिक शाला नायगाव,Plantation,27924.66,27922.74,55847,900,0,0,0,0,0,0,0,3,3
14012,SATNA,SATNA,NAYAGOAN,2025-2026,Ongoing,1712002052/IF/22012035522343,जलगंगा अभियान अंतर्गत खेत तालाब निर्माण कार्य सुखलाल पाल / बाबूलाल ग्राम शिवसागर ग्राम पं नयागांव,Khet Talab,52912.17,11125.1,64037,0,0,0,0,0,0,0,0,0,0
14013,SATNA,SATNA,NAYAGOAN,2025-2026,Ongoing,1712002052/IF/22012035615079,एक बगिया माँ केनाम . श्रीमती गायत्री तिवारी/सूर्यभान तिवारी (जॉबकार्ड न 003/252 )ग्राम पं नयागांव,Ek Bagiya,64702.51,103601.97,168487,0,0,0,0,0,0,0,0,0,0
14014,SATNA,SATNA,NAYAGOAN,2025-2026,Ongoing,1712002052/IF/22012035658200,एक बगिया माँ के नाम जोगिया कोल /शिवदास कोल ग्रामपंचायत नयागांव जॉबकार्ड 003 /1000,Ek Bagiya,64677.45,98813.37,163672,600,0,600,0,600,0,600,0,2,2
14015,SATNA,SATNA,NAYAGOAN,2025-2026,Ongoing,1712002052/IF/IAY/5661014,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP151199925,PMAY-G,23490,0,23490,1305,0,0,0,0,0,0,0,5,5
14016,SATNA,SATNA,NAYAGOAN,2025-2026,Ongoing,1712002052/IF/IAY/5853334,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147784770,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
14017,SATNA,SATNA,NAYAGOAN,2019-2020,Ongoing,1712002052/LD/22012034472987,गौशाला हेतु चारा गाह विकाश निर्माण कार्य ग्राम नयागाव,Chara Gaah,459062.8,291861.69,751211,0,0,0,0,0,0,0,0,0,0
14018,SATNA,SATNA,NAYAGOAN,2023-2024,Ongoing,1712002052/RC/22012034624499,अमृत सरोवर पहुंच मार्ग सुदूर सड़क संपर्क मय 1नग पुलिया सहित डगाहार ग्राम पंचायत नायगाव ग्राम नायगाव ल,Sudoor Road,235763.03,467371.49,703136,0,0,0,0,0,0,0,0,0,0
14019,SATNA,SATNA,NAYAGOAN,2020-2021,Ongoing,1712002052/WC/22012034579728,रिचार्जपिट हैण्डपम्प निर्माण 8 नग ग्राम शिवसागर ग्राम पंचायत नयागांव,Soak Pit,112000,0,208000,0,0,0,0,0,0,0,0,0,0
14020,SATNA,SATNA,NAYAGOAN,2020-2021,Ongoing,1712002052/WC/22012034582106,रिचार्जपिट हैण्डपम्प निर्माण कार्य 06 नग ग्राम पंचायत नयागांव,Soak Pit,84000,0,156000,0,0,0,0,0,0,0,0,0,0
14021,SATNA,SATNA,NAYAGOAN,2020-2021,Ongoing,1712002052/WC/22012034582110,रिचार्जपिट हैण्डपम्प निर्माण कार्य 08 नग ग्राम पंचायत नयागांव,Soak Pit,112000,0,208000,0,0,0,0,0,0,0,0,0,0
14022,SATNA,SATNA,NAYAGOAN,2023-2024,Ongoing,1712002052/WC/22012035173543,फीडर चैनल कल्हाई तलब में जल भराव क्षमता हेतु,Nala Trench,210962.82,229736.9,440700,0,0,0,0,0,0,0,0,0,0
14023,SATNA,SATNA,NEMEBRAT,2022-2023,Ongoing,1712002071/AV/22012034615395,नाली निर्माण कार्य वार्ड क्रं. 17.05.04.11 एवं 09 ग्राम पंचायत नीमीवृत्त,Pcc Road & Coverd Nali,342000,0,1796000,0,0,0,0,0,0,0,0,0,0
14024,SATNA,SATNA,NEMEBRAT,2024-2025,Ongoing,1712002071/DP/22012034616991,वृक्षारोपण कार्य नरेंद्र दामोदर दास स्टेडियम परिसर मैं बाबूपुर ग्राम पं निमि वृत,Plantation,163256.04,99634.6,263205,5398.02,0,0,0,0,0,0,0,18,18
14025,SATNA,SATNA,NEMEBRAT,2020-2021,Ongoing,1712002071/IF/22012034560391,med bandhan karya jayram singh s/o manbharat singh ke khet me,Khet Talab,83030.58,13295.69,96492,0,0,0,0,0,0,0,0,0,0
14026,SATNA,SATNA,NEMEBRAT,2019-2020,Ongoing,1712002071/IF/IAY/620452,Construction of IAY House -IAY REG. NO. MP1291625,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
14027,SATNA,SATNA,NEMEBRAT,2017-2018,Ongoing,1712002071/LD/22012034316471,शांतिधाम निर्माण कार्य ग्राम बराज मे,Crematorium,19000,161000,180000,0,0,0,0,0,0,0,0,0,0
14028,SATNA,SATNA,NEMEBRAT,2023-2024,Ongoing,1712002071/RC/22012034649016,पीसीसी रोड एवं पेवर व्‍लाक निर्माण कार्य मुख्‍य मार्ग से नारेन्‍द्र दामोदरदास मोदी स्‍टेडियम तक ग्रा,Pcc Road & Coverd Nali,205000,0,1805000,0,0,0,0,0,0,0,0,0,0
14029,SATNA,SATNA,NEMEBRAT,2022-2023,Ongoing,1712002071/RS/22012034644025,सार्वजनिक शौचालय निर्माण स्टेडियम के पास ग्राम पंचायत नीमीवृत्त,CSC,277000,0,1677000,0,0,0,0,0,0,0,0,0,0
14030,SATNA,SATNA,NEMEBRAT,2022-2023,Ongoing,1712002071/RS/22012034645016,सार्वजनिक शौचालय पुरुष महिला स्नानागार कुम्हारन बस्ती ग्राम पंचायत नीमीवृत्त,CSC,235000,0,1400000,0,0,0,0,0,0,0,0,0,0
14031,SATNA,SATNA,PADRAUT,2014-2015,Ongoing,1712002057/AV/1106,"Aanganbadi Bhavan Nirman Sewa Kendra,SATNA",Anganwadi,83000,367000,450000,0,0,0,0,0,0,0,0,0,0
